,id,reviewServiceType,reviewType,reviewContentClassType,reviewContent,createDate,reviewDisplayStatusType,repurchase,reviewScore,reviewRankingScore,writerMemberId,writerMemberIdNo,writerMemberNo,writerMemberProfileImageUrl,checkoutMerchantNo,checkoutMerchantId,channelId,channelServiceType,orderNo,productOrderNo,productNo,productName,largeCategorizeCategoryId,middleCategorizeCategoryId,smallCategorizeCategoryId,detailCategorizeCategoryId,productUrl,originProductNo,eventTitle,reviewAttaches,reviewEvaluationValueSeqs,writerMemberMaskedId,profileImageSourceType,repThumbnailAttach,repThumbnailTagNameDescription,merchantNo,merchantName,isMyReview,reviewTopics,parentReviewSeq,helpCount,modifyDate,reviewInspectionPolicyReason
0,3373634446,SELLBLOG,NORMAL,PHOTO,큼직해서 아이스 음료를 담기에 좋습니다,2022-02-22T23:39:44.312+0000,NORMAL,False,4,-71.856415,tndt****,,0,https://phinf.pstatic.net/contact/20220126_27/1643169541976R2Qdz_JPEG/profileImage.jpg,0,,101268185,STOREFARM,,,5862932892,[스타벅스] SS 블랙 앤 골드 스탠리 보온병 500ml,50000008,50000061,50000886,50004578,https://smartstore.naver.com/main/products/5862932892,5836061291,,"[{'id': '2200310143', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-c9e2889b-47c3-49ee-bcd7-749e9cdcfaed.jpeg', 'attachSize': 4102238, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220223_128/1645573178307VMqdW_JPEG/review-attachment-c9e2889b-47c3-49ee-bcd7-749e9cdcfaed.jpeg', 'attachDirectoryName': '/20220223_128/1645573178307VMqdW_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220223_128/1645573178307VMqdW_JPEG/review-attachment-c9e2889b-47c3-49ee-bcd7-749e9cdcfaed.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}]","[1000307, 1000290, 1000368]",tndt****,NAVER_PROFILE,"{'id': '2200310143', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-c9e2889b-47c3-49ee-bcd7-749e9cdcfaed.jpeg', 'attachSize': 4102238, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220223_128/1645573178307VMqdW_JPEG/review-attachment-c9e2889b-47c3-49ee-bcd7-749e9cdcfaed.jpeg', 'attachDirectoryName': '/20220223_128/1645573178307VMqdW_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220223_128/1645573178307VMqdW_JPEG/review-attachment-c9e2889b-47c3-49ee-bcd7-749e9cdcfaed.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,,,,
1,3373375873,SELLBLOG,NORMAL,TEXT,"디자인, 용량 굿입니다  인생 텀블러 될 듯",2022-02-22T11:51:57.803+0000,NORMAL,False,5,-71.97475,ryu2****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862932892,[스타벅스] SS 블랙 앤 골드 스탠리 보온병 500ml,50000008,50000061,50000886,50004578,https://smartstore.naver.com/main/products/5862932892,5836061291,,[],"[1000308, 1000289, 1000368]",ryu2******,DEFAULT,,{},,,False,"[{'topicCode': 'design', 'topicCodeName': '디자인', 'patternStartNo': 0, 'patternEndNo': 29, 'startIdx': 0, 'endIdx': 11}, {'topicCode': 'capacity', 'topicCodeName': '용량', 'patternStartNo': 11, 'patternEndNo': 29, 'startIdx': 5, 'endIdx': 11}]",,,,
2,3373353609,SELLBLOG,NORMAL,TEXT,"친구 선물 해주었어요
잘받았다고 하더라구요
같은 텀블러가 집에있어서 쓰고있는데
입구 넓고 보온 잘되서 좋아요~",2022-02-22T11:30:57.511+0000,NORMAL,False,5,-71.87884,sfzc****,,0,https://phinf.pstatic.net/contact/20171127_225/1511711459141uNb3g_JPEG/KakaoTalk_20140527_152741694.jpg,0,,101268185,STOREFARM,,,5862932892,[스타벅스] SS 블랙 앤 골드 스탠리 보온병 500ml,50000008,50000061,50000886,50004578,https://smartstore.naver.com/main/products/5862932892,5836061291,,[],"[1000367, 1000307, 1000290]",sf****,NAVER_PROFILE,,{},,,False,"[{'topicCode': 'usability', 'topicCodeName': '사용성', 'patternStartNo': 114, 'patternEndNo': 126, 'startIdx': 44, 'endIdx': 48}, {'topicCode': 'thermos', 'topicCodeName': '보온', 'patternStartNo': 128, 'patternEndNo': 153, 'startIdx': 50, 'endIdx': 59}]",,,,
3,3373118982,SELLBLOG,NORMAL,TEXT,음료쿠폰 1달만에 받았네요ㅠㅠ,2022-02-22T07:06:42.043+0000,NORMAL,False,5,-72.04156,2010****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862932892,[스타벅스] SS 블랙 앤 골드 스탠리 보온병 500ml,50000008,50000061,50000886,50004578,https://smartstore.naver.com/main/products/5862932892,5836061291,,[],"[1000308, 1000290, 1000368]",2010***,DEFAULT,,{},,,False,,,,,
4,3372826776,SELLBLOG,AFTER_USE,TEXT,"뚜껑 관리를 잘해야겠어요
물이 조금이라도 남아 있으면 냄새가 나요",2022-02-22T00:37:46.039+0000,NORMAL,False,2,-71.92601,eun3****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862932892,[스타벅스] SS 블랙 앤 골드 스탠리 보온병 500ml,50000008,50000061,50000886,50004578,https://smartstore.naver.com/main/products/5862932892,5836061291,,[],"[1000366, 1000307, 1000289]",eun3***,DEFAULT,,{},,,False,"[{'topicCode': 'smell', 'topicCodeName': '냄새', 'patternStartNo': 76, 'patternEndNo': 91, 'startIdx': 30, 'endIdx': 35}]",,,,
5,3372743680,SELLBLOG,AFTER_USE,TEXT,디자인 괜찮고 쓸만합니다,2022-02-21T15:30:35.662+0000,NORMAL,False,5,-72.017395,cky9****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862932892,[스타벅스] SS 블랙 앤 골드 스탠리 보온병 500ml,50000008,50000061,50000886,50004578,https://smartstore.naver.com/main/products/5862932892,5836061291,,[],"[1000308, 1000290, 1000368]",cky9***,DEFAULT,,{},,,False,"[{'topicCode': 'design', 'topicCodeName': '디자인', 'patternStartNo': 0, 'patternEndNo': 18, 'startIdx': 0, 'endIdx': 6}]",,,,
6,3372661977,SELLBLOG,NORMAL,TEXT,"스탠리 고 진공 보틀과 디자인이 거의 유사하네요.
만족합니다.",2022-02-21T12:47:10.557+0000,NORMAL,False,5,-71.96047,jsju****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862932892,[스타벅스] SS 블랙 앤 골드 스탠리 보온병 500ml,50000008,50000061,50000886,50004578,https://smartstore.naver.com/main/products/5862932892,5836061291,,[],"[1000307, 1000290, 1000368]",jsju******,DEFAULT,,{},,,False,,,,,
7,3372622952,SELLBLOG,NORMAL,PHOTO,너무너무 이쁩니다 저는 가방에 넣고 다닐꺼여서 만족합니다,2022-02-21T11:42:41.811+0000,NORMAL,False,5,-71.85086,gsm0****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862932892,[스타벅스] SS 블랙 앤 골드 스탠리 보온병 500ml,50000008,50000061,50000886,50004578,https://smartstore.naver.com/main/products/5862932892,5836061291,,"[{'id': '2199701629', 'attachWidth': 3024, 'attachHeight': 3024, 'attachName': 'review-attachment-ce7ca5b3-3320-4f37-a034-5cf168892101.jpeg', 'attachSize': 2679536, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220221_93/1645443754932IVHxf_JPEG/review-attachment-ce7ca5b3-3320-4f37-a034-5cf168892101.jpeg', 'attachDirectoryName': '/20220221_93/1645443754932IVHxf_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220221_93/1645443754932IVHxf_JPEG/review-attachment-ce7ca5b3-3320-4f37-a034-5cf168892101.jpeg', 'width': 3024, 'height': 3024, 'tagName': '', 'attachmentType': 'I'}]","[1000367, 1000307, 1000289]",gsm0***,DEFAULT,"{'id': '2199701629', 'attachWidth': 3024, 'attachHeight': 3024, 'attachName': 'review-attachment-ce7ca5b3-3320-4f37-a034-5cf168892101.jpeg', 'attachSize': 2679536, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220221_93/1645443754932IVHxf_JPEG/review-attachment-ce7ca5b3-3320-4f37-a034-5cf168892101.jpeg', 'attachDirectoryName': '/20220221_93/1645443754932IVHxf_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220221_93/1645443754932IVHxf_JPEG/review-attachment-ce7ca5b3-3320-4f37-a034-5cf168892101.jpeg', 'width': 3024, 'height': 3024, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,,,,
8,3372528965,SELLBLOG,NORMAL,TEXT,디자인 심플하고 이쁨니다,2022-02-21T08:48:44.554+0000,NORMAL,False,5,-72.01945,91o3****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862932892,[스타벅스] SS 블랙 앤 골드 스탠리 보온병 500ml,50000008,50000061,50000886,50004578,https://smartstore.naver.com/main/products/5862932892,5836061291,,[],"[1000307, 1000290, 1000368]",91o3***,DEFAULT,,{},,,False,"[{'topicCode': 'design', 'topicCodeName': '디자인', 'patternStartNo': 10, 'patternEndNo': 34, 'startIdx': 4, 'endIdx': 12}]",,,,
9,3372354541,SELLBLOG,NORMAL,PHOTO,남자친구선물로 줫어요 ㅎㅎㅎ,2022-02-21T04:09:55.046+0000,NORMAL,False,5,-71.9042,jang****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862932892,[스타벅스] SS 블랙 앤 골드 스탠리 보온병 500ml,50000008,50000061,50000886,50004578,https://smartstore.naver.com/main/products/5862932892,5836061291,,"[{'id': '2199547688', 'attachWidth': 750, 'attachHeight': 1334, 'attachName': 'review-attachment-403e3d99-9a41-4938-860c-6ee88df3dd50.png', 'attachSize': 3738816, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220221_153/1645416586316pC71a_PNG/review-attachment-403e3d99-9a41-4938-860c-6ee88df3dd50.png', 'attachDirectoryName': '/20220221_153/1645416586316pC71a_PNG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220221_153/1645416586316pC71a_PNG/review-attachment-403e3d99-9a41-4938-860c-6ee88df3dd50.png', 'width': 750, 'height': 1334, 'tagName': '', 'attachmentType': 'I'}]","[1000367, 1000307, 1000289]",jang****,DEFAULT,"{'id': '2199547688', 'attachWidth': 750, 'attachHeight': 1334, 'attachName': 'review-attachment-403e3d99-9a41-4938-860c-6ee88df3dd50.png', 'attachSize': 3738816, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220221_153/1645416586316pC71a_PNG/review-attachment-403e3d99-9a41-4938-860c-6ee88df3dd50.png', 'attachDirectoryName': '/20220221_153/1645416586316pC71a_PNG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220221_153/1645416586316pC71a_PNG/review-attachment-403e3d99-9a41-4938-860c-6ee88df3dd50.png', 'width': 750, 'height': 1334, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,,,,
0,3371968750,SELLBLOG,NORMAL,TEXT,"생각보다 배송이 빨랐네요, 좋습니다",2022-02-20T12:07:06.052+0000,NORMAL,False,5,-72.03341,park****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862932892,[스타벅스] SS 블랙 앤 골드 스탠리 보온병 500ml,50000008,50000061,50000886,50004578,https://smartstore.naver.com/main/products/5862932892,5836061291,,[],"[1000308, 1000290, 1000368]",park******,DEFAULT,,{},,,False,,,,,
1,3371696278,SELLBLOG,NORMAL,TEXT,디자인도 좋고 용량이 커서 좋아요. 스텐리 콜라보 제품이라 더 만족해요,2022-02-20T03:27:19.465+0000,NORMAL,False,5,-71.903,jang****,,0,https://phinf.pstatic.net/contact/profile/blog/71/87/jangunsmom.jpg,0,,101268185,STOREFARM,,,5862932892,[스타벅스] SS 블랙 앤 골드 스탠리 보온병 500ml,50000008,50000061,50000886,50004578,https://smartstore.naver.com/main/products/5862932892,5836061291,,[],"[1000308, 1000290, 1000368]",jang******,NAVER_PROFILE,,{},,,False,"[{'topicCode': 'design', 'topicCodeName': '디자인', 'patternStartNo': 0, 'patternEndNo': 18, 'startIdx': 0, 'endIdx': 6}, {'topicCode': 'capacity', 'topicCodeName': '용량', 'patternStartNo': 20, 'patternEndNo': 45, 'startIdx': 8, 'endIdx': 17}, {'topicCode': 'total', 'topicCodeName': '만족도', 'patternStartNo': 48, 'patternEndNo': 96, 'startIdx': 20, 'endIdx': 38}]",,,,
2,3371630612,SELLBLOG,NORMAL,PHOTO,"사진하고 같아요
입구가 쫌 커서 쓰기 조아요
특별히 흠은 없었던거 같아요 잘 쓰고 있습니다요",2022-02-20T01:57:31.968+0000,NORMAL,False,5,-71.803925,ashe****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862932892,[스타벅스] SS 블랙 앤 골드 스탠리 보온병 500ml,50000008,50000061,50000886,50004578,https://smartstore.naver.com/main/products/5862932892,5836061291,,"[{'id': '2199151198', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-a29d5dd1-a9c6-4733-8827-ec5b91ecdc28.jpeg', 'attachSize': 2243610, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220220_192/1645322247123ueirH_JPEG/review-attachment-a29d5dd1-a9c6-4733-8827-ec5b91ecdc28.jpeg', 'attachDirectoryName': '/20220220_192/1645322247123ueirH_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220220_192/1645322247123ueirH_JPEG/review-attachment-a29d5dd1-a9c6-4733-8827-ec5b91ecdc28.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}]","[1000367, 1000307, 1000289]",ashe***,DEFAULT,"{'id': '2199151198', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-a29d5dd1-a9c6-4733-8827-ec5b91ecdc28.jpeg', 'attachSize': 2243610, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220220_192/1645322247123ueirH_JPEG/review-attachment-a29d5dd1-a9c6-4733-8827-ec5b91ecdc28.jpeg', 'attachDirectoryName': '/20220220_192/1645322247123ueirH_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220220_192/1645322247123ueirH_JPEG/review-attachment-a29d5dd1-a9c6-4733-8827-ec5b91ecdc28.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,,,,
3,3371441809,SELLBLOG,NORMAL,TEXT,다지인도 고급스럽고 만족해여~,2022-02-19T13:46:26.514+0000,NORMAL,False,5,-72.04678,shir****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862932892,[스타벅스] SS 블랙 앤 골드 스탠리 보온병 500ml,50000008,50000061,50000886,50004578,https://smartstore.naver.com/main/products/5862932892,5836061291,,[],"[1000367, 1000307, 1000289]",shir*****,DEFAULT,,{},,,False,,,,,
4,3371420932,SELLBLOG,NORMAL,TEXT,디자인과 성능이 좋아요!!,2022-02-19T13:10:47.771+0000,NORMAL,False,5,-72.04293,ms64****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862932892,[스타벅스] SS 블랙 앤 골드 스탠리 보온병 500ml,50000008,50000061,50000886,50004578,https://smartstore.naver.com/main/products/5862932892,5836061291,,[],"[1000307, 1000290, 1000368]",ms****,DEFAULT,,{},,,False,"[{'topicCode': 'design', 'topicCodeName': '디자인', 'patternStartNo': 0, 'patternEndNo': 31, 'startIdx': 0, 'endIdx': 11}]",,,,
5,3371400354,SELLBLOG,AFTER_USE,TEXT,보온 잘 되고 디자인도 이뻐요,2022-02-19T12:36:42.455+0000,NORMAL,False,5,-72.00682,suj1****,,0,https://phinf.pstatic.net/contact/profile/blog/48/10/suj1513.jpg,0,,101268185,STOREFARM,,,5862932892,[스타벅스] SS 블랙 앤 골드 스탠리 보온병 500ml,50000008,50000061,50000886,50004578,https://smartstore.naver.com/main/products/5862932892,5836061291,,[],"[1000308, 1000290, 1000368]",suj1***,NAVER_PROFILE,,{},,,False,"[{'topicCode': 'thermos', 'topicCodeName': '보온', 'patternStartNo': 0, 'patternEndNo': 16, 'startIdx': 0, 'endIdx': 6}, {'topicCode': 'design', 'topicCodeName': '디자인', 'patternStartNo': 18, 'patternEndNo': 39, 'startIdx': 8, 'endIdx': 15}]",3335001577,,,
6,3371342696,SELLBLOG,AFTER_USE,TEXT,"크기도 척당하고
디자인도 예쁘요",2022-02-19T11:05:52.411+0000,NORMAL,False,5,-72.059494,kspa****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862932892,[스타벅스] SS 블랙 앤 골드 스탠리 보온병 500ml,50000008,50000061,50000886,50004578,https://smartstore.naver.com/main/products/5862932892,5836061291,,[],"[1000308, 1000290, 1000368]",kspa******,DEFAULT,,{},,,False,,3316952986,,,
7,3371177948,SELLBLOG,AFTER_USE,TEXT,직장 출근하는 아들이 잘 갖고 다녀요~ 커피 테이크아웃용으로 사용을 많이하고 있어요~ 입구가 넓어서 세척하기도 편해요,2022-02-19T06:48:59.041+0000,NORMAL,False,5,-71.90356,lgy7****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862932892,[스타벅스] SS 블랙 앤 골드 스탠리 보온병 500ml,50000008,50000061,50000886,50004578,https://smartstore.naver.com/main/products/5862932892,5836061291,,[],"[1000308, 1000290, 1000368]",lgy7***,DEFAULT,,{},,,False,"[{'topicCode': 'usability', 'topicCodeName': '사용성', 'patternStartNo': 118, 'patternEndNo': 136, 'startIdx': 48, 'endIdx': 54}]",3338263776,,,
8,3371149451,SELLBLOG,NORMAL,TEXT,보온이 안됩니다&hellip;. 그냥 텀블러 수준이네요,2022-02-19T06:09:50.059+0000,NORMAL,False,3,-72.013466,hovh****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862932892,[스타벅스] SS 블랙 앤 골드 스탠리 보온병 500ml,50000008,50000061,50000886,50004578,https://smartstore.naver.com/main/products/5862932892,5836061291,,[],"[1000366, 1000306, 1000288]",hovh*******,DEFAULT,,{},,,False,,,,,
9,3370951889,SELLBLOG,NORMAL,PHOTO,튼튼하고 안새는것 같아 좋아요,2022-02-19T02:04:43.781+0000,NORMAL,False,5,-71.89679,jazz****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862932892,[스타벅스] SS 블랙 앤 골드 스탠리 보온병 500ml,50000008,50000061,50000886,50004578,https://smartstore.naver.com/main/products/5862932892,5836061291,,"[{'id': '2198738545', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-ece77101-5bf2-427d-88eb-c37ec05e4906.jpeg', 'attachSize': 3887752, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220219_244/1645236277368lw7cH_JPEG/review-attachment-ece77101-5bf2-427d-88eb-c37ec05e4906.jpeg', 'attachDirectoryName': '/20220219_244/1645236277368lw7cH_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220219_244/1645236277368lw7cH_JPEG/review-attachment-ece77101-5bf2-427d-88eb-c37ec05e4906.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}]","[1000308, 1000290, 1000368]",jazz*****,DEFAULT,"{'id': '2198738545', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-ece77101-5bf2-427d-88eb-c37ec05e4906.jpeg', 'attachSize': 3887752, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220219_244/1645236277368lw7cH_JPEG/review-attachment-ece77101-5bf2-427d-88eb-c37ec05e4906.jpeg', 'attachDirectoryName': '/20220219_244/1645236277368lw7cH_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220219_244/1645236277368lw7cH_JPEG/review-attachment-ece77101-5bf2-427d-88eb-c37ec05e4906.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,,,,
0,3370893719,SELLBLOG,NORMAL,TEXT,배송 빠르고 만족합니다,2022-02-19T00:52:33.829+0000,NORMAL,False,5,-72.060135,hent****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862932892,[스타벅스] SS 블랙 앤 골드 스탠리 보온병 500ml,50000008,50000061,50000886,50004578,https://smartstore.naver.com/main/products/5862932892,5836061291,,[],"[1000367, 1000307, 1000290]",hent******,DEFAULT,,{},,,False,,,,,
1,3370650988,SELLBLOG,NORMAL,TEXT,모양이 딱 원하던 스타일이라 너무 좋아용,2022-02-18T11:25:31.663+0000,NORMAL,False,5,-72.03754,ann3****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862932892,[스타벅스] SS 블랙 앤 골드 스탠리 보온병 500ml,50000008,50000061,50000886,50004578,https://smartstore.naver.com/main/products/5862932892,5836061291,,[],"[1000307, 1000290, 1000368]",ann3***,DEFAULT,,{},,,False,,,,,
2,3370365972,SELLBLOG,NORMAL,TEXT,빠른 배송 감사합니다~!,2022-02-18T05:08:02.832+0000,NORMAL,False,5,-72.07905,onep****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862932892,[스타벅스] SS 블랙 앤 골드 스탠리 보온병 500ml,50000008,50000061,50000886,50004578,https://smartstore.naver.com/main/products/5862932892,5836061291,,[],"[1000367, 1000307, 1000289]",onep***,DEFAULT,,{},,,False,,,,,
3,3370238917,SELLBLOG,NORMAL,PHOTO,깨끗하고흠없는상품이와서좋아요,2022-02-18T02:54:51.415+0000,NORMAL,False,5,-71.8968,assa****,,0,https://phinf.pstatic.net/contact/20190728_30/1564300068753JaBgF_JPEG/show1.jpg,0,,101268185,STOREFARM,,,5862932892,[스타벅스] SS 블랙 앤 골드 스탠리 보온병 500ml,50000008,50000061,50000886,50004578,https://smartstore.naver.com/main/products/5862932892,5836061291,,"[{'id': '2198313707', 'attachWidth': 2252, 'attachHeight': 4000, 'attachName': 'review-attachment-f6f0043a-9fc8-4ded-be48-864acb026d66.jpeg', 'attachSize': 2663172, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220218_82/1645152870323h2I7y_JPEG/review-attachment-f6f0043a-9fc8-4ded-be48-864acb026d66.jpeg', 'attachDirectoryName': '/20220218_82/1645152870323h2I7y_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220218_82/1645152870323h2I7y_JPEG/review-attachment-f6f0043a-9fc8-4ded-be48-864acb026d66.jpeg', 'width': 2252, 'height': 4000, 'tagName': '', 'attachmentType': 'I'}]","[1000308, 1000290, 1000368]",assa****,NAVER_PROFILE,"{'id': '2198313707', 'attachWidth': 2252, 'attachHeight': 4000, 'attachName': 'review-attachment-f6f0043a-9fc8-4ded-be48-864acb026d66.jpeg', 'attachSize': 2663172, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220218_82/1645152870323h2I7y_JPEG/review-attachment-f6f0043a-9fc8-4ded-be48-864acb026d66.jpeg', 'attachDirectoryName': '/20220218_82/1645152870323h2I7y_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220218_82/1645152870323h2I7y_JPEG/review-attachment-f6f0043a-9fc8-4ded-be48-864acb026d66.jpeg', 'width': 2252, 'height': 4000, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,,,,
4,3370206293,SELLBLOG,NORMAL,TEXT,올블랙에 골드포인트 좋습니다,2022-02-18T02:23:34.041+0000,NORMAL,False,5,-72.034996,rxw1****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862932892,[스타벅스] SS 블랙 앤 골드 스탠리 보온병 500ml,50000008,50000061,50000886,50004578,https://smartstore.naver.com/main/products/5862932892,5836061291,,[],"[1000307, 1000290, 1000368]",rx****,DEFAULT,,{},,,False,"[{'topicCode': 'color', 'topicCodeName': '색상', 'patternStartNo': 13, 'patternEndNo': 40, 'startIdx': 5, 'endIdx': 14}]",,,,
5,3369878009,SELLBLOG,NORMAL,PHOTO,선물했는데 좋아합니다,2022-02-17T12:15:49.253+0000,NORMAL,False,5,-71.92211,91yo****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862932892,[스타벅스] SS 블랙 앤 골드 스탠리 보온병 500ml,50000008,50000061,50000886,50004578,https://smartstore.naver.com/main/products/5862932892,5836061291,,"[{'id': '2198114085', 'attachWidth': 2268, 'attachHeight': 4032, 'attachName': 'review-attachment-4657c11c-a8c7-4b1c-976c-7807e703b7bd.jpeg', 'attachSize': 3177250, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220217_286/1645100143941g4eIL_JPEG/review-attachment-4657c11c-a8c7-4b1c-976c-7807e703b7bd.jpeg', 'attachDirectoryName': '/20220217_286/1645100143941g4eIL_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220217_286/1645100143941g4eIL_JPEG/review-attachment-4657c11c-a8c7-4b1c-976c-7807e703b7bd.jpeg', 'width': 2268, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}]","[1000307, 1000290, 1000368]",91yo****,DEFAULT,"{'id': '2198114085', 'attachWidth': 2268, 'attachHeight': 4032, 'attachName': 'review-attachment-4657c11c-a8c7-4b1c-976c-7807e703b7bd.jpeg', 'attachSize': 3177250, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220217_286/1645100143941g4eIL_JPEG/review-attachment-4657c11c-a8c7-4b1c-976c-7807e703b7bd.jpeg', 'attachDirectoryName': '/20220217_286/1645100143941g4eIL_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220217_286/1645100143941g4eIL_JPEG/review-attachment-4657c11c-a8c7-4b1c-976c-7807e703b7bd.jpeg', 'width': 2268, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,,,,
